delta	lambda	item	intercept	depth	embBias	embBias_Two	embBias_Three	compatible	compatible_Two	compatible_Three	compatible:EmbBias
0.4	1	ItemCritical_3	57.941	-2.825	0.282	-0.0735	0.6375	-0.42	-0.1135	-0.7265	-0.037
0.4	1	ItemCritical_4	57.021	-1.155	0.186	0.8235	-0.4515	-0.184	-0.538	0.17	0.022
0.4	1	ItemCritical_5	57.594	-3.259	0.205	-0.186	0.596	-0.486	-0.2835	-0.6885	-0.653
0.4	1	ItemCritical_6	58.558	-1.603	0.081	-0.02	0.182	0.01	0.0005	0.0195	-0.489
0.4	1	ItemCritical_7	57.37	-1.254	0.347	0.447	0.247	-1.321	-1.6795	-0.9625	-0.263
0.4	1	ItemCritical_8	32.241	-66.793	5.064	-0.991	11.119	-8.924	0.1135	-17.9615	-2.057
0.4	1	ItemCritical_9	57.887	-3.0	0.094	-0.049	0.237	-0.5	-0.019	-0.981	-0.725
0.4	1	ItemMixed_1	58.643	-1.391	0.285	-0.071	0.641	-0.523	0.0005	-1.0465	0.52
0.4	1	ItemMixed_11	58.296	-2.353	0.439	-0.1305	1.0085	0.505	-0.0185	1.0285	0.037
0.4	1	ItemMixed_12	58.357	-2.108	0.213	-0.053	0.479	-0.731	0.0	-1.462	-0.075
0.4	1	ItemMixed_13	57.679	-3.915	0.234	-0.0485	0.5165	0.283	0.0755	0.4905	-0.374
0.4	1	ItemMixed_14	58.345	-2.221	0.307	-0.105	0.719	0.354	0.085	0.623	-0.001
0.4	1	ItemMixed_15	58.6	-1.5	0.139	-0.0345	0.3125	-0.566	0.0	-1.132	-0.329
0.4	1	ItemMixed_16	58.649	-1.377	0.074	-0.019	0.167	-0.434	0.0	-0.868	-0.199
0.4	1	ItemMixed_17	58.066	-2.844	-0.004	0.025	-0.033	-0.42	-0.01	-0.83	-0.06
0.4	1	ItemMixed_18	57.458	-4.419	0.186	-0.035	0.407	-0.137	-0.0285	-0.2455	0.179
0.4	1	ItemMixed_19	58.289	-2.363	0.026	-0.008	0.06	0.363	0.009	0.717	-0.124
0.4	1	ItemMixed_2	58.387	-2.033	0.132	-0.033	0.297	-0.825	0.0005	-1.6505	0.049
0.4	1	ItemMixed_21	58.477	-1.806	0.256	-0.064	0.576	0.09	0.0	0.18	-0.177
0.4	1	ItemMixed_22	57.342	-4.674	0.077	-0.0175	0.1715	-0.24	0.0285	-0.5085	-0.107
0.4	1	ItemMixed_23	58.37	-2.169	0.105	-0.014	0.224	-1.273	0.038	-2.584	0.137
0.4	1	ItemMixed_24	57.687	-3.801	0.071	-0.0265	0.1685	-0.387	-0.019	-0.755	0.277
0.4	1	ItemMixed_25	31.634	-68.821	4.716	-1.206	10.638	5.5	0.113	10.887	3.455
0.4	1	ItemMixed_26	57.415	-4.226	-0.111	0.09	-0.312	0.859	0.3115	1.4065	0.314
0.4	1	ItemMixed_27	57.581	-4.132	-0.042	-0.0035	-0.0805	0.434	0.0095	0.8585	0.257
0.4	1	ItemMixed_28	59.036	-0.429	0.154	-0.0345	0.3425	-0.108	-0.0185	-0.1975	0.157
0.4	1	ItemMixed_29	57.9	-3.306	0.345	-0.0865	0.7765	-0.25	0.0185	-0.5185	-0.041
0.4	1	ItemMixed_3	58.362	-2.094	0.145	-0.0365	0.3265	-0.5	0.0	-1.0	0.282
0.4	1	ItemMixed_30	58.455	-1.995	0.083	-0.0185	0.1845	0.543	0.0195	1.0665	-0.044
0.4	1	ItemMixed_31	58.34	-2.188	0.294	-0.0725	0.6605	-0.368	0.0375	-0.7735	0.346
0.4	1	ItemMixed_32	57.672	-3.877	0.317	-0.073	0.707	-0.141	0.019	-0.301	0.365
0.4	1	ItemMixed_33	49.443	-24.524	4.357	-1.107	9.821	12.392	-0.0375	24.8215	-9.324
0.4	1	ItemMixed_34	33.407	-64.331	5.245	-1.172	11.662	-2.811	0.151	-5.773	-0.553
0.4	1	ItemMixed_35	58.596	-1.575	0.105	-0.0015	0.2115	-0.236	-0.0665	-0.4055	-0.205
0.4	1	ItemMixed_36	58.538	-1.674	0.25	-0.057	0.557	-0.023	-0.0185	-0.0275	0.033
0.4	1	ItemMixed_37	57.632	-3.919	0.296	-0.0735	0.6655	0.09	0.0	0.18	-0.503
0.4	1	ItemMixed_38	58.594	-1.514	0.095	-0.024	0.214	-0.174	0.0005	-0.3485	0.131
0.4	1	ItemMixed_39	58.474	-1.816	0.199	-0.05	0.448	-0.316	0.0	-0.632	0.04
0.4	1	ItemMixed_4	57.491	-4.349	0.178	-0.057	0.413	0.406	0.0945	0.7175	-0.313
0.4	1	ItemMixed_40	58.494	-1.764	0.03	-0.0075	0.0675	-0.198	0.0	-0.396	-0.183
0.4	1	ItemMixed_41	57.738	-3.561	0.272	-0.1565	0.7005	-0.221	-0.1315	-0.3105	-0.379
0.4	1	ItemMixed_42	58.692	-1.268	0.083	-0.0205	0.1865	-0.316	0.0	-0.632	0.054
0.4	1	ItemMixed_43	33.668	-63.85	5.838	-1.4515	13.1275	-9.707	0.0195	-19.4335	-2.914
0.4	1	ItemMixed_5	58.381	-2.047	-0.038	0.0095	-0.0855	-0.415	0.0	-0.83	-0.787
0.4	1	ItemMixed_6	58.425	-2.08	0.133	-0.02	0.286	-0.24	0.0285	-0.5085	-0.512
0.4	1	ItemMixed_7	57.734	-3.693	0.046	-0.0275	0.1195	-1.193	-0.009	-2.377	-0.562
0.4	1	ItemMixed_8	58.436	-1.91	0.158	-0.04	0.356	-0.533	0.0	-1.066	-0.15
0.4	1	ItemMixed_9	58.009	-3.118	0.279	-0.069	0.627	-0.523	-0.028	-1.018	0.158
0.45	0	Item232_Critical_0	19.513	-18.462	7.695	8.333	7.057	-6.198	-10.226	-2.17	-0.498
0.45	0	Item232_Critical_1	21.165	-15.877	7.569	7.902	7.236	-3.462	-8.0375	1.1135	0.02
0.45	0	Item232_Critical_10	16.924	-21.5	7.188	8.404	5.972	-2.594	-5.2825	0.0945	-1.102
0.45	0	Item232_Critical_11	18.973	-9.113	8.792	8.4385	9.1455	-7.471	-11.452	-3.49	1.237
0.45	0	Item232_Critical_12	15.467	-9.953	6.216	5.5665	6.8655	-8.198	-12.3205	-4.0755	-1.012
0.45	0	Item232_Critical_13	19.381	-11.472	7.482	6.728	8.236	-13.434	-22.868	-4.0	-1.346
0.45	0	Item232_Critical_14	18.626	-17.792	6.441	7.2795	5.6025	-10.811	-16.4335	-5.1885	-0.838
0.45	0	Item232_Critical_15	16.12	-10.0	5.794	6.5025	5.0855	-3.754	-7.433	-0.075	-1.78
0.45	0	Item232_Critical_16	23.569	-12.151	6.816	5.1495	8.4825	-11.66	-18.886	-4.434	-0.044
0.45	0	Item232_Critical_17	22.316	-20.113	8.122	8.9415	7.3025	-5.302	-6.736	-3.868	0.551
0.45	0	Item232_Critical_18	15.637	-16.736	5.62	5.835	5.405	-3.868	-6.5095	-1.2265	-0.622
0.45	0	Item232_Critical_19	17.324	-7.651	7.005	6.205	7.805	-8.084	-13.565	-2.603	-3.215
0.45	0	Item232_Critical_2	18.879	-20.708	6.134	6.962	5.306	-7.99	-10.5085	-5.4715	0.756
0.45	0	Item232_Critical_20	17.913	-22.066	6.97	7.757	6.183	-2.688	-4.0555	-1.3205	-0.759
0.45	0	Item232_Critical_21	16.939	-8.425	6.904	7.163	6.645	-4.292	-8.6975	0.1135	-0.19
0.45	0	Item232_Critical_23	10.916	-12.33	5.764	5.8405	5.6875	0.746	2.0765	-0.5845	-0.58
0.45	0	Item232_Critical_24	14.064	-18.934	4.322	6.4345	2.2095	-0.066	-2.245	2.113	0.741
0.45	0	Item232_Critical_25	15.596	-8.179	5.307	5.513	5.101	-13.066	-23.1695	-2.9625	-1.845
0.45	0	Item232_Critical_26	17.664	-12.387	7.278	7.5475	7.0085	-1.896	-2.5845	-1.2075	-0.876
0.45	0	Item232_Critical_27	13.694	-7.859	5.743	6.2935	5.1925	-5.16	-7.49	-2.83	0.884
0.45	0	Item232_Critical_28	19.358	-14.227	7.582	7.797	7.367	-9.056	-14.622	-3.49	-0.755
0.45	0	Item232_Critical_3	21.162	-12.887	7.716	7.588	7.844	1.038	3.189	-1.113	0.884
0.45	0	Item232_Critical_30	18.735	-21.236	7.168	7.646	6.69	-11.575	-20.4145	-2.7355	-2.277
0.45	0	Item232_Critical_4	19.686	-12.274	7.219	7.2875	7.1505	-11.99	-19.603	-4.377	-1.816
0.45	0	Item232_Critical_5	17.679	-9.349	6.149	5.971	6.327	-4.556	-9.2065	0.0945	0.408
0.45	0	Item232_Critical_6	18.539	-19.425	6.977	6.729	7.225	-12.424	-22.5275	-2.3205	-2.026
0.45	0	Item232_Critical_7	15.056	-21.472	6.492	7.2095	5.7745	-9.868	-18.7735	-0.9625	-0.872
0.45	0	Item232_Critical_8	15.732	-17.821	6.593	8.1315	5.0545	-1.707	-3.1125	-0.3015	-0.308
0.45	0	Item232_Critical_9	16.958	-19.566	6.981	6.9115	7.0505	-6.264	-12.5655	0.0375	-1.18
0.45	0	Item238_Critical_VAdv1	-100.0	-19.896	0.0	-0.6495	0.6495	272.962	nan	nan	11.399
0.45	0	Item238_Critical_VN1	17.331	-21.16	6.806	8.1475	5.4645	-5.952	-10.6025	-1.3015	-0.96
0.45	0	Item238_Critical_VN2	17.147	-16.302	6.38	6.5975	6.1625	-4.0	-8.528	0.528	0.09
0.45	0	Item238_Critical_VN3	13.245	-20.642	6.116	6.831	5.401	-0.962	-2.3205	0.3965	-0.612
0.45	0	Item238_Critical_VN5	20.245	-21.33	7.122	7.3795	6.8645	0.18	3.6045	-3.2445	-0.117
0.45	0	Item238_Critical_Vadv1	-100.0	-2.293	0.0	0.114	-0.114	-290.018	nan	nan	-15.051
0.45	0	Item238_Critical_Vadv2	10.49	-16.491	5.142	5.7065	4.5775	-8.037	-17.697	1.623	-1.212
0.45	0	Item238_Critical_Vadv3	15.056	-19.0	6.114	6.66	5.568	-16.773	-28.3765	-5.1695	-3.406
0.45	0	Item238_Critical_Vadv5	17.513	-13.368	8.324	8.515	8.133	-10.122	-16.999	-3.245	0.305
0.45	0	Item238_Critical_Vadv6	16.082	-10.283	6.418	5.9625	6.8735	-11.943	-18.49	-5.396	-1.875
0.45	0	Item238_Critical_Vadv7	17.249	-13.538	6.018	6.0025	6.0335	-17.179	-25.113	-9.245	-1.852
0.45	0	Item238_Critical_Vadv8	14.399	-21.132	6.111	6.8245	5.3975	3.415	4.415	2.415	-0.365
0.45	0	Item238_Critical_Vadv9	18.248	-13.132	8.716	8.8765	8.5555	-5.679	-5.7355	-5.6225	0.327
0.45	0	ItemCritical_6	15.645	-16.887	6.167	6.2615	6.0725	-12.452	-24.6405	-0.2635	-1.258
0.45	0	ItemMixed_1	15.671	-17.538	8.548	7.5815	9.5145	-27.443	-41.056	-13.83	-0.96
0.45	0	ItemMixed_11	13.901	-28.906	7.041	7.056	7.026	-3.207	-10.5275	4.1135	0.114
0.45	0	ItemMixed_12	13.962	-19.887	6.886	4.941	8.831	-47.15	-63.3195	-30.9805	-5.018
0.45	0	ItemMixed_13	19.603	-39.651	7.858	8.122	7.594	-12.802	-17.83	-7.774	-0.754
0.45	0	ItemMixed_14	10.086	-17.33	7.505	8.62	6.39	6.123	1.7555	10.4905	2.926
0.45	0	ItemMixed_15	18.807	-41.472	6.905	5.2075	8.6025	-23.396	-40.075	-6.717	-1.029
0.45	0	ItemMixed_16	26.886	-31.01	10.781	8.2715	13.2905	-15.254	-17.735	-12.773	0.85
0.45	0	ItemMixed_17	22.007	-13.076	8.667	6.5815	10.7525	-17.151	-29.4905	-4.8115	-0.246
0.45	0	ItemMixed_18	11.475	-45.613	6.032	8.419	3.645	-20.33	-32.83	-7.83	1.42
0.45	0	ItemMixed_19	3.426	-22.679	7.785	9.8775	5.6925	-2.132	-4.83	0.566	0.216
0.45	0	ItemMixed_2	12.463	-24.84	10.387	12.249	8.525	-25.896	-36.4525	-15.3395	-0.837
0.45	0	ItemMixed_21	19.637	-30.057	9.797	9.628	9.966	-0.32	3.982	-4.622	-1.2
0.45	0	ItemMixed_22	11.569	-12.925	7.453	7.706	7.2	2.529	7.397	-2.339	-1.014
0.45	0	ItemMixed_23	11.052	-28.142	7.449	8.243	6.655	-39.952	-55.244	-24.66	-3.771
0.45	0	ItemMixed_24	12.799	-14.321	6.023	5.101	6.945	-27.981	-30.962	-25.0	1.736
0.45	0	ItemMixed_25	10.048	-34.896	6.613	7.198	6.028	0.16	-5.7925	6.1125	3.562
0.45	0	ItemMixed_26	0.747	-16.151	6.618	7.125	6.111	-13.452	-20.999	-5.905	-0.475
0.45	0	ItemMixed_27	9.101	-36.321	7.863	10.5895	5.1365	2.415	4.5475	0.2825	-0.666
0.45	0	ItemMixed_28	45.437	-2.104	6.703	4.266	9.14	-4.424	-6.188	-2.66	-0.051
0.45	0	ItemMixed_29	18.561	-18.802	9.615	10.2935	8.9365	4.613	-5.132	14.358	3.111
0.45	0	ItemMixed_3	23.928	-15.991	9.048	8.168	9.928	-34.123	-36.0755	-32.1705	8.282
0.45	0	ItemMixed_30	25.482	-18.538	7.591	5.269	9.913	-19.405	-20.9615	-17.8485	-3.033
0.45	0	ItemMixed_31	0.966	-21.717	4.974	4.8345	5.1135	-24.83	-42.2825	-7.3775	-0.991
0.45	0	ItemMixed_32	25.739	-10.651	8.961	8.5925	9.3295	-7.537	-11.0745	-3.9995	1.21
0.45	0	ItemMixed_33	43.799	-24.727	5.991	0.2365	11.7455	-13.179	-10.792	-15.566	0.534
0.45	0	ItemMixed_34	17.282	-6.113	8.444	7.799	9.089	-11.433	-20.1875	-2.6785	-2.077
0.45	0	ItemMixed_35	22.271	-45.227	9.633	8.868	10.398	-15.264	-23.3205	-7.2075	2.327
0.45	0	ItemMixed_36	12.954	-30.897	6.646	5.481	7.811	-40.273	-62.2255	-18.3205	-4.317
0.45	0	ItemMixed_37	3.969	-23.698	8.263	10.4065	6.1195	-4.981	-8.377	-1.585	-1.278
0.45	0	ItemMixed_38	25.516	-34.359	8.237	6.3955	10.0785	-2.736	-9.019	3.547	4.064
0.45	0	ItemMixed_39	17.784	-32.67	8.559	7.571	9.547	-27.726	-40.037	-15.415	-1.387
0.45	0	ItemMixed_4	9.663	-24.16	9.299	10.8995	7.6985	-14.801	-22.1685	-7.4335	-2.833
0.45	0	ItemMixed_40	8.765	-33.066	9.468	13.16	5.776	-22.216	-34.716	-9.716	-3.704
0.45	0	ItemMixed_41	21.365	-21.132	7.503	8.397	6.609	-40.169	-46.018	-34.32	-3.627
0.45	0	ItemMixed_42	24.588	-3.623	12.355	10.749	13.961	-16.773	-24.1125	-9.4335	3.715
0.45	0	ItemMixed_43	18.063	-36.708	7.906	7.554	8.258	-14.745	-23.1125	-6.3775	-1.521
0.45	0	ItemMixed_5	9.339	-33.5	6.052	5.243	6.861	-21.009	-34.5845	-7.4335	-2.559
0.45	0	ItemMixed_6	14.045	-33.208	7.217	7.741	6.693	-14.169	-28.3195	-0.0185	-1.488
0.45	0	ItemMixed_7	26.494	-21.614	7.888	4.7465	11.0295	-38.085	-36.3395	-39.8305	0.505
0.45	0	ItemMixed_8	20.188	-39.302	9.735	8.8075	10.6625	-29.113	-42.792	-15.434	2.495
0.45	0	ItemMixed_9	14.165	-25.623	9.634	10.1805	9.0875	-9.075	-16.056	-2.094	-2.514
0.45	0.25	Item232_Critical_0	43.383	-19.373	1.088	-0.286	2.462	-1.646	-1.3395	-1.9525	-1.109
0.45	0.25	Item232_Critical_1	43.173	-18.878	1.716	-0.537	3.969	0.509	0.3205	0.6975	0.316
0.45	0.25	Item232_Critical_10	42.404	-20.095	0.976	-0.591	2.543	0.434	2.5945	-1.7265	-0.034
0.45	0.25	Item232_Critical_11	44.005	-18.241	1.559	-0.548	3.666	0.222	-0.4055	0.8495	0.07
0.45	0.25	Item232_Critical_12	43.3	-19.628	1.938	-0.3935	4.2695	-0.335	-1.255	0.585	0.563
0.45	0.25	Item232_Critical_13	45.496	-13.619	2.299	-0.5385	5.1365	-2.495	-1.7735	-3.2165	-0.171
0.45	0.25	Item232_Critical_14	42.877	-22.751	1.705	-0.1315	3.5415	-3.854	-2.9625	-4.7455	-1.403
0.45	0.25	Item232_Critical_15	41.59	-21.241	1.09	-0.153	2.333	-0.476	-0.2355	-0.7165	-0.832
0.45	0.25	Item232_Critical_16	47.086	-12.104	2.037	0.1805	3.8935	-2.094	-2.462	-1.726	-1.329
0.45	0.25	Item232_Critical_17	42.792	-22.34	0.975	-0.628	2.578	-0.028	-1.264	1.208	-0.404
0.45	0.25	Item232_Critical_18	43.345	-18.241	1.283	-0.8415	3.4075	1.061	0.66	1.462	0.728
0.45	0.25	Item232_Critical_19	43.626	-17.605	1.452	-1.398	4.302	-0.915	-1.6885	-0.1415	-1.18
0.45	0.25	Item232_Critical_2	40.854	-25.59	1.378	0.5455	2.2105	-2.288	-3.274	-1.302	0.054
0.45	0.25	Item232_Critical_20	42.041	-22.293	2.135	-0.33	4.6	-0.491	-0.793	-0.189	-0.831
0.45	0.25	Item232_Critical_21	44.107	-15.458	2.088	-0.483	4.659	1.769	0.7265	2.8115	-0.543
0.45	0.25	Item232_Critical_23	41.258	-20.93	0.945	-0.3055	2.1955	-1.335	-0.4905	-2.1795	-0.493
0.45	0.25	Item232_Critical_24	42.332	-20.001	1.443	0.0935	2.7925	1.689	-0.6035	3.9815	0.15
0.45	0.25	Item232_Critical_25	44.775	-15.845	1.666	-0.3195	3.6515	-1.882	-2.783	-0.981	0.201
0.45	0.25	Item232_Critical_26	43.322	-18.1	1.472	-0.494	3.438	-3.212	-2.349	-4.075	-0.956
0.45	0.25	Item232_Critical_27	41.583	-22.883	1.159	-0.152	2.47	-1.486	-1.085	-1.887	-0.063
0.45	0.25	Item232_Critical_28	42.887	-18.671	1.625	-0.8225	4.0725	-2.113	0.321	-4.547	-0.786
0.45	0.25	Item232_Critical_3	45.534	-15.986	1.252	-0.426	2.93	-1.561	0.0475	-3.1695	-0.384
0.45	0.25	Item232_Critical_30	42.873	-18.864	1.55	-0.6205	3.7205	-0.448	-0.5375	-0.3585	1.495
0.45	0.25	Item232_Critical_4	44.583	-14.892	2.298	0.249	4.347	-0.656	-2.104	0.792	-0.432
0.45	0.25	Item232_Critical_5	44.128	-16.067	1.635	-0.518	3.788	-0.585	-0.972	-0.198	0.134
0.45	0.25	Item232_Critical_6	44.087	-20.888	1.426	-0.876	3.728	-1.207	-0.122	-2.292	-1.045
0.45	0.25	Item232_Critical_7	43.539	-16.991	2.348	-0.261	4.957	0.462	-1.1605	2.0845	-0.111
0.45	0.25	Item232_Critical_8	42.771	-19.222	2.231	-0.117	4.579	0.542	1.49	-0.406	0.109
0.45	0.25	Item232_Critical_9	43.975	-20.307	1.635	-0.3665	3.6365	1.788	-0.0185	3.5945	-0.241
0.45	0.25	Item238_Critical_VAdv1	-100.0	-33.01	0.0	-0.9635	0.9635	351.047	nan	nan	2.368
0.45	0.25	Item238_Critical_VN1	43.113	-20.661	2.139	-0.0375	4.3155	-0.868	-0.5	-1.236	0.889
0.45	0.25	Item238_Critical_VN2	44.054	-16.392	1.642	-0.8505	4.1345	-0.071	0.226	-0.368	0.249
0.45	0.25	Item238_Critical_VN3	40.319	-27.062	1.548	0.735	2.361	-0.91	-1.858	0.038	-0.509
0.45	0.25	Item238_Critical_VN5	43.981	-19.991	1.709	-0.4065	3.8245	-0.198	-0.6415	0.2455	-0.492
0.45	0.25	Item238_Critical_Vadv1	-100.0	-18.604	0.0	-1.3795	1.3795	-354.924	nan	nan	-2.11
0.45	0.25	Item238_Critical_Vadv2	34.007	-19.642	1.813	1.196	2.43	-5.17	-11.906	1.566	-1.614
0.45	0.25	Item238_Critical_Vadv3	35.103	-18.477	2.813	2.7145	2.9115	-9.684	-13.349	-6.019	-3.245
0.45	0.25	Item238_Critical_Vadv5	33.277	-4.845	4.584	5.341	3.827	-12.212	-18.0	-6.424	-1.133
0.45	0.25	Item238_Critical_Vadv6	35.907	-19.458	2.68	2.32	3.04	-8.589	-11.0185	-6.1595	-2.145
0.45	0.25	Item238_Critical_Vadv7	36.613	-17.147	2.216	1.61	2.822	-10.948	-12.2075	-9.6885	-1.788
0.45	0.25	Item238_Critical_Vadv8	37.486	-18.0	2.97	3.216	2.724	2.151	2.0375	2.2645	0.119
0.45	0.25	Item238_Critical_Vadv9	34.088	-6.496	4.604	5.897	3.311	-4.146	-3.981	-4.311	0.875
0.45	0.25	ItemCritical_6	44.496	-14.798	1.829	-0.7505	4.4085	0.118	-0.6605	0.8965	-0.493
0.45	0.25	ItemMixed_1	20.641	-53.529	4.92	2.707	7.133	-13.566	-20.0755	-7.0565	-0.627
0.45	0.25	ItemMixed_11	20.215	-54.378	4.952	2.8435	7.0605	-0.217	-0.2925	-0.1415	0.957
0.45	0.25	ItemMixed_12	18.918	-55.449	3.64	1.273	6.007	-20.504	-28.9335	-12.0745	-3.814
0.45	0.25	ItemMixed_13	41.775	-22.911	0.96	-0.825	2.745	-0.335	-0.519	-0.151	-0.402
0.45	0.25	ItemMixed_14	18.881	-48.392	5.414	2.596	8.232	0.957	-3.8025	5.7165	1.417
0.45	0.25	ItemMixed_15	27.792	-53.369	6.437	1.8365	11.0375	-16.16	-16.8485	-15.4715	-3.393
0.45	0.25	ItemMixed_16	23.205	-65.279	5.018	3.0025	7.0335	-5.731	-7.198	-4.264	0.198
0.45	0.25	ItemMixed_17	42.664	-20.614	2.019	0.6165	3.4215	-0.226	-0.2165	-0.2355	0.797
0.45	0.25	ItemMixed_18	42.915	-22.798	0.961	-0.4665	2.3885	-1.165	-0.33	-2.0	0.562
0.45	0.25	ItemMixed_19	16.886	-52.406	4.056	2.0085	6.1035	-1.142	-2.944	0.66	0.061
0.45	0.25	ItemMixed_2	23.201	-53.326	6.13	2.951	9.309	-16.297	-23.8585	-8.7355	0.208
0.45	0.25	ItemMixed_21	25.986	-53.26	6.906	3.954	9.858	-7.137	-7.7925	-6.4815	-0.915
0.45	0.25	ItemMixed_22	45.715	-14.373	1.892	-0.08	3.864	1.608	3.377	-0.161	0.569
0.45	0.25	ItemMixed_23	17.877	-55.392	4.259	3.676	4.842	-13.655	-16.4805	-10.8295	-2.528
0.45	0.25	ItemMixed_24	43.985	-16.699	1.0	-0.6235	2.6235	-1.859	-0.076	-3.642	0.637
0.45	0.25	ItemMixed_25	32.175	-8.212	3.631	5.539	1.723	-1.76	-2.5385	-0.9815	2.293
0.45	0.25	ItemMixed_26	41.785	-22.171	1.055	-1.1355	3.2455	-0.689	0.292	-1.67	0.117
0.45	0.25	ItemMixed_27	43.753	-18.194	1.323	-0.3065	2.9525	0.863	-0.1795	1.9055	-0.432
0.45	0.25	ItemMixed_28	35.362	-43.228	7.755	1.0085	14.5015	-3.245	-3.9525	-2.5375	1.105
0.45	0.25	ItemMixed_29	41.86	-22.661	1.049	-0.2975	2.3955	-0.604	0.594	-1.802	-1.061
0.45	0.25	ItemMixed_3	25.656	-50.699	6.154	3.4975	8.8105	-15.01	-14.1045	-15.9155	1.32
0.45	0.25	ItemMixed_30	26.286	-47.548	6.004	1.3465	10.6615	-10.151	-9.472	-10.83	-1.704
0.45	0.25	ItemMixed_31	16.075	-51.925	3.332	1.155	5.509	-9.632	-19.0375	-0.2265	-0.204
0.45	0.25	ItemMixed_32	42.702	-20.51	1.223	-0.115	2.561	-1.274	-1.8685	-0.6795	-0.286
0.45	0.25	ItemMixed_33	44.932	-23.652	2.881	1.139	4.623	-0.472	-6.6605	5.7165	2.034
0.45	0.25	ItemMixed_34	41.524	-23.831	1.751	0.267	3.235	0.981	1.377	0.585	0.319
0.45	0.25	ItemMixed_35	24.965	-60.689	6.123	3.2185	9.0275	-12.387	-13.7645	-11.0095	-0.157
0.45	0.25	ItemMixed_36	19.854	-59.241	3.698	1.3095	6.0865	-21.382	-30.5565	-12.2075	-2.597
0.45	0.25	ItemMixed_37	38.745	-5.703	3.954	4.2745	3.6335	-1.288	-3.491	0.915	-1.138
0.45	0.25	ItemMixed_38	25.558	-62.718	5.467	1.7785	9.1555	0.424	-2.3495	3.1975	2.151
0.45	0.25	ItemMixed_39	21.594	-61.298	4.559	2.966	6.152	-11.939	-17.076	-6.802	-0.574
0.45	0.25	ItemMixed_4	44.826	-14.171	1.417	-1.054	3.888	-0.311	0.3115	-0.9335	0.044
0.45	0.25	ItemMixed_40	21.156	-49.071	6.034	3.4965	8.5715	-12.014	-15.151	-8.877	-4.227
0.45	0.25	ItemMixed_41	44.479	-15.802	1.126	-0.316	2.568	-2.576	-0.3215	-4.8305	1.112
0.45	0.25	ItemMixed_42	28.233	-47.369	8.014	2.512	13.516	-9.33	-10.7075	-7.9525	0.086
0.45	0.25	ItemMixed_43	40.632	-24.987	1.729	-0.349	3.807	0.533	0.8865	0.1795	-1.732
0.45	0.25	ItemMixed_5	22.716	-49.614	5.396	1.7295	9.0625	-13.292	-16.047	-10.537	-1.795
0.45	0.25	ItemMixed_6	18.998	-60.43	3.623	2.527	4.719	-5.25	-11.321	0.821	0.741
0.45	0.25	ItemMixed_7	43.771	-20.175	1.121	-1.3195	3.5615	-2.476	-4.377	-0.575	-1.168
0.45	0.25	ItemMixed_8	22.615	-60.869	5.625	3.6605	7.5895	-14.613	-19.217	-10.009	-0.356
0.45	0.25	ItemMixed_9	42.99	-20.864	1.931	0.1745	3.6875	1.665	1.7355	1.5945	1.239
0.45	0.5	Item232_Critical_0	19.743	-39.972	5.298	4.845	5.751	-6.886	-9.405	-4.367	-0.882
0.45	0.5	Item232_Critical_1	20.319	-41.835	6.321	5.124	7.518	-4.221	-7.0655	-1.3765	-0.753
0.45	0.5	Item232_Critical_10	15.917	-47.877	4.498	5.39	3.606	-5.434	-11.1605	0.2925	-1.208
0.45	0.5	Item232_Critical_11	21.722	-34.967	6.92	4.32	9.52	-13.976	-15.877	-12.075	-2.092
0.45	0.5	Item232_Critical_12	16.094	-38.019	4.764	3.9275	5.6005	-7.49	-12.292	-2.688	-2.314
0.45	0.5	Item232_Critical_13	21.362	-34.453	6.196	4.015	8.377	-18.037	-26.443	-9.631	-3.216
0.45	0.5	Item232_Critical_14	16.573	-40.113	4.787	4.189	5.385	-16.858	-27.113	-6.603	-3.537
0.45	0.5	Item232_Critical_15	17.053	-33.34	3.831	3.123	4.539	-8.188	-11.5375	-4.8385	-1.305
0.45	0.5	Item232_Critical_16	22.628	-40.448	4.891	2.516	7.266	-14.231	-26.038	-2.424	-1.922
0.45	0.5	Item232_Critical_17	23.177	-44.547	6.432	5.351	7.513	-5.037	-4.8865	-5.1875	-0.468
0.45	0.5	Item232_Critical_18	17.206	-42.023	3.575	2.9715	4.1785	-6.618	-7.4345	-5.8015	-0.451
0.45	0.5	Item232_Critical_19	20.4	-34.877	5.37	3.7085	7.0315	-15.83	-22.33	-9.33	-2.024
0.45	0.5	Item232_Critical_2	21.715	-34.014	3.974	2.8815	5.0665	-13.872	-10.0375	-17.7065	-2.902
0.45	0.5	Item232_Critical_20	20.698	-39.972	4.589	3.4065	5.7715	-5.726	-4.8865	-6.5655	-0.711
0.45	0.5	Item232_Critical_21	16.447	-34.41	5.394	3.493	7.295	-6.646	-10.453	-2.839	-0.061
0.45	0.5	Item232_Critical_23	11.666	-36.137	2.604	1.2805	3.9275	0.505	2.472	-1.462	-0.585
0.45	0.5	Item232_Critical_24	14.355	-39.632	3.796	4.757	2.835	-5.113	-7.934	-2.292	-1.132
0.45	0.5	Item232_Critical_25	14.987	-41.08	3.733	2.148	5.318	-15.938	-24.7355	-7.1405	-5.851
0.45	0.5	Item232_Critical_26	18.415	-33.679	5.331	3.6235	7.0385	-6.198	-5.8305	-6.5655	-0.816
0.45	0.5	Item232_Critical_27	16.439	-30.193	4.093	3.116	5.07	-8.108	-6.6505	-9.5655	0.17
