workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	Noun	Continuation	trial	group
14	filler	Practice_1	823	yes	the	3	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	1419	yes	prisoner	4	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	1250	yes	sent	5	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	1251	yes	him	6	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	1040	yes	packages	7	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	914	yes	that	8	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	851	yes	contained	9	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	1209	yes	cookies	10	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	1107	yes	and	11	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Practice_1	2064	yes	novels.	12	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	238
14	filler	Filler_17	1221	yes	The	0	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	823	yes	spider	1	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	1713	yes	that	2	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	698	yes	the	3	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	755	yes	boy	4	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	707	yes	who	5	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	908	yes	was	6	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	1759	yes	in	7	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	808	yes	the	8	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	893	yes	yard	9	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	1854	yes	captured	10	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	2200	yes	scared	11	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	662	yes	the	12	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	3705	no	dog	13	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	1156	yes	since	14	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	570	yes	it	15	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	683	yes	was	16	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	1475	yes	larger	17	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	644	yes	than	18	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	630	yes	the	19	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	1125	yes	average	20	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	filler	Filler_17	1050	yes	spider.	21	NA	NA	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	NA	NA	30	238
14	condition_2	Critical_6	778	yes	The	0	REGION_D0	REGION_D0	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	1288	no	guess	1	REGION_N0	REGION_N0	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	1072	yes	that	2	REGION_0_0	REGION_0_0	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	606	yes	the	3	REGION_0_1	REGION_0_1	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	925	yes	commander	4	REGION_0_2	REGION_0_2	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	729	yes	was	5	REGION_2_0	REGION_2_0	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	1138	yes	confirmed	6	REGION_2_1	REGION_2_1	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	1145	yes	troubled	7	REGION_3_0	REGION_3_0	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	condition_2	Critical_6	1254	yes	people.	8	REGION_3_1	REGION_3_1	The guess that the commander was confirmed troubled people.	guess	troubled_people.	41	238
14	filler	Filler_44	568	yes	The	0	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	949	yes	prisoner	1	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	613	yes	who	2	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	750	yes	the	3	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	630	yes	guard	4	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	918	yes	attacked	5	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	893	yes	tackled	6	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	823	yes	the	7	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	935	yes	warden	8	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	767	yes	although	9	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	610	yes	he	10	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	897	yes	had	11	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	693	yes	no	12	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	1218	yes	intention	13	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	929	yes	of	14	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	756	yes	trying	15	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	588	yes	to	16	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_44	949	yes	escape.	17	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	43	238
14	filler	Filler_50	688	yes	The	0	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_50	1338	yes	producer	1	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_50	1286	yes	shoots	2	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_50	682	yes	a	3	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_50	1377	no	new	4	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_50	577	yes	movie	5	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_50	462	yes	every	6	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_50	472	yes	year.	7	NA	NA	The producer shoots a new movie every year.	NA	NA	48	238
14	filler	Filler_6	662	yes	The	0	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	830	yes	firemen	1	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	876	yes	at	2	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	619	yes	the	3	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	802	yes	scene	4	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	1728	yes	apprehended	5	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	686	yes	the	6	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	1041	yes	arsonist	7	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	630	yes	because	8	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	809	yes	there	9	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	665	yes	was	10	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	704	yes	a	11	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	1229	yes	great	12	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	841	yes	deal	13	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	693	yes	of	14	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	839	yes	evidence	15	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	2103	yes	pointing	16	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	714	yes	to	17	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
14	filler	Filler_6	809	yes	his	18	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	12	238
