workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	noun	Continuation	trial	distractor_condition
16	filler	Practice_1	1759	yes	novels.	12	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
16	filler	Filler_7	880	yes	During	0	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1127	yes	the	1	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1592	yes	season,	2	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1024	yes	the	3	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1263	yes	choir	4	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1386	yes	holds	5	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1230	yes	rehearsals	6	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	671	yes	in	7	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	721	yes	the	8	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1295	yes	church	9	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_7	1446	yes	regularly.	10	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	14	NA
16	filler	Filler_15	1516	yes	The	0	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_15	896	yes	librarian	1	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_15	976	yes	put	2	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_15	805	yes	the	3	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_15	800	yes	book	4	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_15	1186	yes	onto	5	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_15	695	yes	the	6	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_15	1078	yes	shelf.	7	NA	NA	The librarian put the book onto the shelf.	NA	NA	24	NA
16	filler	Filler_40	614	yes	The	0	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	969	yes	intern	1	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	1391	yes	comforted	2	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	712	yes	the	3	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	839	yes	patient	4	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	808	yes	because	5	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	888	yes	he	6	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	1128	yes	was	7	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	1390	yes	in	8	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	1872	yes	great	9	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_40	968	yes	pain.	10	NA	NA	The intern comforted the patient because he was in great pain.	NA	NA	26	NA
16	filler	Filler_47	1333	yes	The	0	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	975	yes	scientists	1	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1128	yes	who	2	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1200	yes	were	3	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	949	yes	in	4	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1113	yes	the	5	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1111	yes	lab	6	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	943	yes	studied	7	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	880	yes	the	8	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1231	yes	alien	9	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1200	yes	while	10	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	935	yes	the	11	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1614	yes	blood	12	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1056	yes	sample	13	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	759	yes	was	14	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1400	yes	run	15	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	1126	yes	through	16	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	832	yes	the	17	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_47	928	yes	computer.	18	NA	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	NA	NA	38	NA
16	filler	Filler_5	752	yes	The	0	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	1023	yes	office-worker	1	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	729	yes	worked	2	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	1143	yes	through	3	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	784	yes	the	4	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	1097	yes	stack	5	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	1206	yes	of	6	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	2110	yes	files	7	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	2266	yes	on	8	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	943	yes	his	9	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	768	yes	desk	10	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
16	filler	Filler_5	981	yes	quickly.	11	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	49	NA
17	filler	Filler_19	829	yes	The	0	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	924	yes	customer	1	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	764	yes	who	2	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	741	yes	was	3	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	903	yes	on	4	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	717	yes	the	5	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	868	yes	phone	6	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	1149	yes	contacted	7	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	941	yes	the	8	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	959	yes	operator	9	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	769	yes	because	10	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	660	yes	the	11	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	1380	yes	new	12	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	3586	yes	long-distance	13	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	2188	yes	pricing	14	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	989	yes	plan	15	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	587	yes	was	16	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	877	yes	extremely	17	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_19	1516	yes	inconvenient.	18	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	10	NA
17	filler	Filler_36	648	yes	The	0	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	12	NA
17	filler	Filler_36	1226	yes	surgeon	1	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	12	NA
17	filler	Filler_36	707	yes	who	2	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	12	NA
17	filler	Filler_36	1090	yes	the	3	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	12	NA
17	filler	Filler_36	874	yes	detective	4	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	12	NA
